EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Marker;Marker (2020 - 2023);44;44;46;;
Marker kommune - Marker skole;Marker (2020 - 2023);44;44;46;;
Modum;Modum (2020 - 2023);48;47;45;;
Buskerud skole;Modum (2020 - 2023);;42;48;;
Enger skole;Modum (2020 - 2023);;;;;
Stalsberg skole;Modum (2020 - 2023);48;44;41;;
Sysle skole;Modum (2020 - 2023);;47;46;;
Vikersund skole;Modum (2020 - 2023);47;52;48;;
Moss;Moss (2020 - 2023);51;50;50;;
Buen barne- og ungdomsskole;Moss (2020 - 2023);*;*;*;;
Bytårnet skole;Moss (2020 - 2023);48;44;42;;
Children's International School Moss AS;Moss (2020 - 2023);57;49;47;;
Ekholt skole;Moss (2020 - 2023);50;50;50;;
Halmstad skole;Moss (2020 - 2023);51;50;49;;
Krapfoss skole;Moss (2020 - 2023);50;49;47;;
Larkollen skole;Moss (2020 - 2023);53;53;55;;
Melløs skole;Moss (2020 - 2023);47;51;56;;
Nøkkeland skole;Moss (2020 - 2023);52;55;57;;
Ramberg skole;Moss (2020 - 2023);51;49;48;;
Refsnes skole;Moss (2020 - 2023);50;54;52;;
Reier skole;Moss (2020 - 2023);55;57;57;;
Steinerskolen i Moss Grunnskole/Adm;Moss (2020 - 2023);41;45;39;;
Torderød skole Adventistkirkens grunnskole;Moss (2020 - 2023);*;*;*;;
Vang skole og ressurssenter;Moss (2020 - 2023);50;53;50;;
Verket skole;Moss (2020 - 2023);51;51;50;;
Øreåsen skole;Moss (2020 - 2023);51;48;50;;
Åvangen skole;Moss (2020 - 2023);48;49;48;;
Nannestad;Nannestad (2020 - 2023);50;50;49;;
Eltonåsen skole;Nannestad (2020 - 2023);49;51;49;;
Kringler-Slattum skole;Nannestad (2020 - 2023);51;49;50;;
Maura skole;Nannestad (2020 - 2023);50;50;50;;
Preståsen skole;Nannestad (2020 - 2023);51;50;49;;
Nes;Nes (2020 - 2023);50;49;50;;
Auli skole;Nes (2020 - 2023);52;52;50;;
Fenstad skole;Nes (2020 - 2023);49;49;57;;
Fjellfoten skole;Nes (2020 - 2023);52;50;54;;
Framtun skole;Nes (2020 - 2023);*;*;*;;
Hoppensprett Akademiet Brårud AS;Nes (2020 - 2023);*;*;*;;
Neskollen skole;Nes (2020 - 2023);46;45;46;;
Romerike International School Sti;Nes (2020 - 2023);*;*;*;;
Skogbygda skole;Nes (2020 - 2023);54;53;52;;
Østgård skole;Nes (2020 - 2023);*;*;*;;
Årnes skole;Nes (2020 - 2023);49;50;48;;
Nesbyen;Nesbyen (2020 - 2023);47;48;50;;
Nesbyen skole;Nesbyen (2020 - 2023);47;48;50;;
Nesodden;Nesodden (2020 - 2023);50;52;51;;
Berger skole;Nesodden (2020 - 2023);51;53;50;;
Bjørnemyr skole;Nesodden (2020 - 2023);53;52;54;;
Fjellstrand skole;Nesodden (2020 - 2023);51;54;52;;
Jaer skole;Nesodden (2020 - 2023);52;55;51;;
Myklerud skole;Nesodden (2020 - 2023);48;49;48;;
Nesoddtangen skole;Nesodden (2020 - 2023);49;52;54;;
Rudolf steinerskolen stiftelsen avd Undervisning;Nesodden (2020 - 2023);40;48;48;;
Nittedal;Nittedal (2020 - 2023);52;52;52;;
Elvetangen skole;Nittedal (2020 - 2023);53;51;52;;
Holumskogen skole;Nittedal (2020 - 2023);56;55;55;;
Rotnes skole;Nittedal (2020 - 2023);48;50;52;;
Slattum skole;Nittedal (2020 - 2023);50;51;53;;
Sørli skole;Nittedal (2020 - 2023);53;53;54;;
Ulverud skole;Nittedal (2020 - 2023);52;52;50;;
Nordre Follo;Nordre Follo (2020 - 2023);51;53;51;;
Bøleråsen skole;Nordre Follo (2020 - 2023);52;51;50;;
Finstad skole;Nordre Follo (2020 - 2023);52;51;51;;
Follo barne- og ungdomsskole;Nordre Follo (2020 - 2023);;;;;
Greverud skole;Nordre Follo (2020 - 2023);50;53;51;;
Hebekk skole;Nordre Follo (2020 - 2023);53;53;53;;
Kolbotn skole;Nordre Follo (2020 - 2023);53;52;51;;
Kråkstad skole;Nordre Follo (2020 - 2023);51;52;52;;
Langhus skole;Nordre Follo (2020 - 2023);53;52;51;;
Siggerud skole;Nordre Follo (2020 - 2023);52;52;52;;
Ski skole;Nordre Follo (2020 - 2023);49;52;50;;
Sofiemyr skole Holbergsvei;Nordre Follo (2020 - 2023);51;51;49;;
Tårnåsen skole;Nordre Follo (2020 - 2023);50;52;49;;
Vassbonn skole;Nordre Follo (2020 - 2023);54;55;53;;
Vevelstadåsen skole;Nordre Follo (2020 - 2023);55;57;50;;
Østli skole;Nordre Follo (2020 - 2023);50;53;51;;
Nore og Uvdal;Nore og Uvdal (2020 - 2023);43;47;49;;
Rødberg skole;Nore og Uvdal (2020 - 2023);*;*;*;;
Uvdal skole;Nore og Uvdal (2020 - 2023);*;*;*;;
Rakkestad;Rakkestad (2020 - 2023);49;52;49;;
Bergenhus skole;Rakkestad (2020 - 2023);48;51;49;;
Kirkeng skole;Rakkestad (2020 - 2023);46;48;44;;
Os skole;Rakkestad (2020 - 2023);53;55;53;;
Ringerike;Ringerike (2020 - 2023);49;50;48;;
Benterud skole;Ringerike (2020 - 2023);52;46;47;;
Discovery International School AS;Ringerike (2020 - 2023);*;*;*;;
Hallingby skole;Ringerike (2020 - 2023);44;48;44;;
Helgerud skole;Ringerike (2020 - 2023);51;51;48;;
Nes skole;Ringerike (2020 - 2023);*;*;*;;
Ringerike Montessori AS;Ringerike (2020 - 2023);46;45;46;;
Ringerike steinerskole Sti;Ringerike (2020 - 2023);*;*;*;;
Sokna skole;Ringerike (2020 - 2023);*;51;*;;
Steinsfjorden montessoriskole SA;Ringerike (2020 - 2023);*;*;*;;
Tyristrand skole;Ringerike (2020 - 2023);48;*;48;;
Ullerål skole;Ringerike (2020 - 2023);49;52;51;;
Vang skole;Ringerike (2020 - 2023);51;53;49;;
Veien skole;Ringerike (2020 - 2023);52;52;48;;
Rollag;Rollag (2020 - 2023);44;43;43;;
Veggli skole;Rollag (2020 - 2023);44;43;43;;
Rælingen;Rælingen (2020 - 2023);51;51;50;;
Blystadlia skole;Rælingen (2020 - 2023);53;51;55;;
Fjerdingby skole og Ressursavdeling;Rælingen (2020 - 2023);51;50;52;;
Løvenstad skole;Rælingen (2020 - 2023);53;48;48;;
Nordby skole;Rælingen (2020 - 2023);46;47;46;;
Rud skole;Rælingen (2020 - 2023);50;52;51;;
Smestad skole;Rælingen (2020 - 2023);51;52;49;;
Råde;Råde (2020 - 2023);51;49;54;;
Råde kommune Karlshus skole;Råde (2020 - 2023);49;48;54;;
Råde kommune Spetalen skole;Råde (2020 - 2023);54;51;52;;
Sarpsborg;Sarpsborg (2020 - 2023);50;49;50;;
Alvimhaugen barneskole;Sarpsborg (2020 - 2023);*;*;*;;
Borgen barneskole;Sarpsborg (2020 - 2023);49;50;53;;
Childrens International School Sarpsborg AS;Sarpsborg (2020 - 2023);*;*;*;;
Grålum barneskole;Sarpsborg (2020 - 2023);48;48;49;;
Hafslund barneskole;Sarpsborg (2020 - 2023);48;47;46;;
Hafslundsøy barneskole;Sarpsborg (2020 - 2023);51;49;53;;
Hannestad barneskole;Sarpsborg (2020 - 2023);47;47;45;;
Hornnes barneskole;Sarpsborg (2020 - 2023);47;47;49;;
Jelsnes barneskole;Sarpsborg (2020 - 2023);*;*;*;;
Kurland barneskole;Sarpsborg (2020 - 2023);52;52;54;;
Lande barneskole;Sarpsborg (2020 - 2023);51;52;53;;
Olavsborg Kristne skole;Sarpsborg (2020 - 2023);*;*;*;;
Sandbakken barne- og ungdomsskole;Sarpsborg (2020 - 2023);51;52;50;;
Sandesundsveien barneskole;Sarpsborg (2020 - 2023);52;48;50;;
Tindlund barneskole;Sarpsborg (2020 - 2023);48;49;48;;
Varteig barne- og ungdomsskole;Sarpsborg (2020 - 2023);47;48;48;;
Sigdal;Sigdal (2020 - 2023);47;48;50;;
Eggedal skole;Sigdal (2020 - 2023);*;*;*;;
Nerstad skole;Sigdal (2020 - 2023);*;*;*;;
Prestfoss skole;Sigdal (2020 - 2023);*;*;*;;
Skiptvet;Skiptvet (2020 - 2023);49;46;46;;
Kirkelund skole;Skiptvet (2020 - 2023);49;46;46;;
Ullensaker;Ullensaker (2020 - 2023);50;50;50;;
Algarheim skole;Ullensaker (2020 - 2023);49;50;51;;
Bakke skole;Ullensaker (2020 - 2023);51;52;52;;
Borgen skole;Ullensaker (2020 - 2023);*;*;*;;
Childrens International School Ullensaker AS;Ullensaker (2020 - 2023);*;*;*;;
Døli skole;Ullensaker (2020 - 2023);48;44;46;;
Gystadmarka skole;Ullensaker (2020 - 2023);50;51;51;;
Hovin skole;Ullensaker (2020 - 2023);53;49;46;;
Jessheim skole og ressurssenter;Ullensaker (2020 - 2023);50;47;47;;
Mogreina skole;Ullensaker (2020 - 2023);53;52;53;;
Nordkisa skole;Ullensaker (2020 - 2023);46;*;50;;
Skogmo skole;Ullensaker (2020 - 2023);50;52;53;;
Åreppen skole;Ullensaker (2020 - 2023);*;47;*;;
Vestby;Vestby (2020 - 2023);50;50;51;;
Bjørlien skole;Vestby (2020 - 2023);51;52;53;;
Brevik skole;Vestby (2020 - 2023);50;52;55;;
Hølen skole;Vestby (2020 - 2023);48;46;47;;
Son skole;Vestby (2020 - 2023);50;52;51;;
Vestby skole;Vestby (2020 - 2023);50;49;47;;
Våler (Viken);Våler (Viken) (2020 - 2023);48;48;48;;
Kirkebygden skole;Våler (Viken) (2020 - 2023);*;*;*;;
Svinndal skole;Våler (Viken) (2020 - 2023);*;*;*;;
Våk skole;Våler (Viken) (2020 - 2023);50;51;51;;
Øvre Eiker;Øvre Eiker (2020 - 2023);51;50;51;;
Darbu barneskole;Øvre Eiker (2020 - 2023);50;52;51;;
Hokksund barneskole;Øvre Eiker (2020 - 2023);50;49;51;;
Ormåsen barneskole;Øvre Eiker (2020 - 2023);50;51;52;;
Røren barneskole;Øvre Eiker (2020 - 2023);49;47;46;;
Skotselv skole;Øvre Eiker (2020 - 2023);51;51;52;;
Vestfossen barneskole;Øvre Eiker (2020 - 2023);54;53;53;;
Ål;Ål (2020 - 2023);47;51;53;;
Nedre-Ål skule;Ål (2020 - 2023);46;51;53;;
Nordbygdene skule;Ål (2020 - 2023);*;*;*;;
Torpo skule;Ål (2020 - 2023);*;*;*;;
Ås;Ås (2020 - 2023);51;51;52;;
Brønnerud skole;Ås (2020 - 2023);52;48;47;;
Kroer skole;Ås (2020 - 2023);*;*;*;;
Nordby skole;Ås (2020 - 2023);53;52;54;;
Rustad skole;Ås (2020 - 2023);49;51;51;;
Sjøskogen skole;Ås (2020 - 2023);*;*;*;;
Solberg skole;Ås (2020 - 2023);55;53;55;;
Steinerskolen i Ås;Ås (2020 - 2023);*;*;*;;
Åsgård skole;Ås (2020 - 2023);50;52;54;;
